id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
8605,1875,2023-11-25,entregue,9451.83,marketplace,não
8606,2487,2023-10-14,entregue,1171.38,app,não
8607,2141,2023-03-19,entregue,4163.82,marketplace,sim
8608,1353,2023-07-30,cancelado,9591.03,marketplace,sim
8609,1359,2024-10-30,cancelado,2422.33,site,não
8610,365,2024-10-28,entregue,12752.93,app,não
8611,1488,2023-07-12,entregue,708.5,site,não
8612,1624,2023-04-19,entregue,1246.36,marketplace,sim
8613,945,2024-12-09,entregue,9711.86,site,não
8614,2954,2023-09-18,entregue,8059.24,app,não
8615,1645,2023-12-25,entregue,6210.9,site,sim
8616,2355,2023-05-18,entregue,58.28,site,sim
8617,2172,2023-10-08,cancelado,2033.3,app,não
8618,666,2023-11-28,entregue,299.3,marketplace,não
8619,1610,2023-11-01,cancelado,339.2,marketplace,não
8620,2899,2023-09-20,cancelado,1947.05,app,não
8621,2407,2024-05-23,entregue,12500.04,app,não
8622,2295,2024-01-23,cancelado,463.54,marketplace,sim
8623,1853,2023-04-03,cancelado,1339.8,marketplace,sim
8624,2208,2023-07-10,cancelado,2559.47,app,não
8625,2693,2024-03-09,entregue,1388.65,marketplace,sim
8626,1085,2024-06-26,cancelado,2413.54,marketplace,sim
8627,1117,2023-11-27,em_transito,1179.14,app,não
8628,1864,2023-07-28,devolvido,1023.79,marketplace,sim
8629,735,2023-11-18,cancelado,13032.0,marketplace,não
8630,539,2024-08-27,entregue,246.5,marketplace,não
8631,688,2024-02-08,cancelado,2101.21,app,não
8632,1541,2023-10-09,devolvido,2094.24,site,sim
8633,956,2023-10-06,em_transito,183.07,marketplace,não
8634,273,2024-06-05,entregue,2141.65,site,não
8635,28,2023-08-01,em_transito,1767.47,app,sim
8636,1619,2023-06-06,entregue,848.09,marketplace,não
8637,2860,2024-09-18,entregue,1533.43,app,não
8638,2337,2023-08-06,cancelado,14020.25,site,não
8639,2369,2023-01-16,entregue,1933.23,site,não
8640,2845,2023-08-01,entregue,235.04,marketplace,não
8641,172,2024-07-24,entregue,6682.29,marketplace,sim
8642,690,2024-03-07,entregue,522.29,site,não
8643,303,2024-04-11,cancelado,1484.11,marketplace,sim
8644,799,2024-05-03,devolvido,2440.68,site,sim
8645,686,2023-07-31,em_transito,214.67,marketplace,não
8646,1842,2024-12-12,em_transito,799.95,marketplace,não
8647,983,2023-12-04,entregue,965.17,marketplace,sim
8648,2500,2024-10-01,entregue,399.53,site,não
8649,939,2023-02-05,entregue,1959.56,marketplace,sim
8650,964,2023-05-28,em_transito,2325.05,site,não
8651,2745,2023-11-09,entregue,1362.46,app,não
8652,1773,2024-02-25,em_transito,931.47,app,não
8653,1471,2024-06-15,entregue,641.37,app,não
8654,1237,2024-03-04,cancelado,2804.48,app,sim
8655,2297,2023-11-12,entregue,1638.38,site,não
8656,995,2024-07-02,devolvido,1079.39,site,sim
8657,2313,2023-12-17,entregue,1359.78,marketplace,não
8658,1366,2023-04-01,entregue,1158.21,app,não
8659,1954,2024-05-20,entregue,457.05,app,não
8660,207,2023-03-20,em_transito,743.0,site,sim
8661,1111,2023-01-05,devolvido,2879.93,site,não
8662,2273,2024-03-24,entregue,220.27,marketplace,não
8663,1500,2023-05-22,em_transito,995.89,marketplace,não
8664,1948,2023-12-06,entregue,957.79,site,não
8665,578,2024-07-08,devolvido,451.35,site,não
8666,2613,2023-01-22,entregue,1184.73,marketplace,não
8667,1432,2024-01-19,entregue,1489.64,marketplace,sim
8668,1582,2023-08-23,devolvido,239.41,app,sim
8669,446,2023-11-22,cancelado,1200.5,site,não
8670,2475,2023-06-30,entregue,264.37,marketplace,sim
8671,529,2024-09-18,entregue,2463.87,marketplace,não
8672,844,2023-01-04,entregue,1374.54,site,não
8673,519,2023-01-22,cancelado,435.63,marketplace,sim
8674,2553,2024-10-25,entregue,2148.65,app,sim
8675,2685,2023-04-22,entregue,1443.0,marketplace,sim
8676,2375,2024-09-16,entregue,664.03,app,não
8677,2208,2023-03-17,devolvido,2283.21,marketplace,não
8678,2421,2023-09-30,entregue,698.01,site,não
8679,364,2023-05-20,entregue,995.81,site,sim
8680,118,2023-04-13,entregue,2439.16,app,sim
8681,1704,2023-03-18,cancelado,1139.56,site,sim
8682,2344,2023-11-23,cancelado,1707.49,site,não
8683,329,2024-02-03,entregue,1798.34,site,sim
8684,2611,2024-09-30,entregue,931.02,marketplace,não
8685,131,2023-01-31,entregue,596.53,marketplace,não
8686,1461,2023-03-20,entregue,2210.98,site,sim
8687,2440,2024-02-27,entregue,14617.32,marketplace,sim
8688,2960,2023-11-23,entregue,540.97,marketplace,não
8689,38,2024-09-10,entregue,2128.91,site,não
8690,1400,2024-10-18,entregue,2204.45,site,sim
8691,1379,2023-03-31,entregue,1025.48,marketplace,sim
8692,1486,2024-07-16,entregue,633.25,app,não
8693,2523,2023-06-14,entregue,906.39,app,não
8694,26,2023-05-30,cancelado,14166.41,site,não
8695,2428,2023-06-09,entregue,12087.42,app,não
8696,703,2024-02-24,entregue,813.13,marketplace,não
8697,1711,2023-11-17,entregue,9414.27,app,não
8698,2483,2023-11-20,entregue,2299.31,app,sim
8699,2347,2024-07-01,entregue,696.52,marketplace,não
8700,1370,2024-08-21,entregue,2384.3,app,não
8701,470,2024-04-29,em_transito,1293.28,marketplace,não
8702,1424,2023-11-14,entregue,1436.07,marketplace,não
8703,1364,2023-01-18,em_transito,1275.86,app,sim
8704,2655,2023-06-09,entregue,856.35,site,sim
8705,2396,2023-11-12,entregue,695.84,marketplace,sim
8706,2417,2023-03-04,entregue,1924.01,app,não
8707,2454,2024-11-15,em_transito,1481.33,marketplace,não
8708,1310,2023-02-02,entregue,1881.97,marketplace,não
8709,1802,2023-06-28,entregue,2059.25,app,sim
8710,1810,2023-07-26,entregue,1023.86,marketplace,não
8711,1654,2023-10-31,entregue,1881.7,marketplace,sim
8712,2689,2024-01-24,entregue,126.86,marketplace,sim
8713,2255,2023-04-04,entregue,5664.0,app,não
8714,1703,2024-10-29,entregue,2321.96,site,não
8715,2545,2023-07-26,entregue,1868.31,site,sim
8716,2715,2024-06-05,entregue,1222.67,marketplace,não
8717,766,2024-10-31,entregue,1472.78,site,sim
8718,2487,2024-03-07,entregue,940.66,marketplace,não
8719,465,2023-04-19,entregue,1006.22,marketplace,sim
8720,2102,2023-10-18,entregue,63.0,site,não
8721,1007,2024-07-24,entregue,722.32,site,sim
8722,975,2023-03-01,entregue,1184.26,site,sim
8723,2462,2023-04-19,entregue,1117.55,app,sim
8724,1480,2023-12-18,entregue,2360.12,marketplace,sim
8725,799,2023-04-24,entregue,8264.77,app,não
8726,1370,2024-03-12,devolvido,1237.64,site,não
8727,2366,2024-08-01,cancelado,9458.28,marketplace,não
8728,974,2023-04-10,cancelado,2375.44,app,não
8729,2667,2024-05-01,entregue,2349.75,site,não
8730,1024,2024-01-22,entregue,1859.67,marketplace,sim
8731,444,2024-02-25,entregue,1050.36,marketplace,sim
8732,2090,2024-11-10,entregue,1824.86,marketplace,não
8733,1754,2023-03-15,entregue,1117.62,site,não
8734,491,2023-03-30,entregue,1181.16,marketplace,não
8735,341,2024-04-06,em_transito,3606.59,marketplace,sim
8736,1866,2023-05-23,entregue,1464.54,marketplace,não
8737,1414,2024-07-27,em_transito,1619.39,marketplace,sim
8738,1367,2024-09-15,entregue,11527.64,app,não
8739,1989,2024-09-07,devolvido,4936.17,app,sim
8740,1243,2023-12-09,entregue,163.94,marketplace,não
8741,2012,2024-12-25,em_transito,694.6,site,sim
8742,2655,2024-06-04,entregue,1225.17,app,sim
8743,624,2024-06-20,cancelado,1725.2,marketplace,não
8744,2805,2023-11-30,cancelado,1095.85,marketplace,não
8745,63,2023-11-21,entregue,278.15,marketplace,não
8746,2188,2023-10-05,entregue,1583.81,marketplace,não
8747,299,2023-12-07,entregue,279.96,marketplace,não
8748,608,2023-10-16,entregue,157.05,app,não
8749,2588,2023-04-15,devolvido,1038.89,app,não
8750,2822,2023-11-15,entregue,2400.46,site,não
8751,2208,2024-01-15,devolvido,2735.6,app,não
8752,2678,2023-04-16,entregue,7303.75,site,não
8753,1250,2024-07-16,entregue,1552.34,site,não
8754,1395,2023-11-26,entregue,297.46,app,não
8755,293,2024-01-30,devolvido,1117.24,app,sim
8756,2468,2023-08-31,devolvido,98.73,site,sim
8757,2198,2023-10-15,entregue,2194.16,app,sim
8758,2637,2023-02-07,entregue,994.6,site,não
8759,1003,2023-03-19,cancelado,532.27,site,não
8760,258,2024-07-20,devolvido,475.75,app,sim
8761,2392,2023-08-09,entregue,1767.38,app,sim
8762,1109,2023-11-01,em_transito,8612.61,app,sim
8763,2172,2023-04-25,entregue,1166.76,marketplace,sim
8764,2580,2023-06-26,em_transito,1901.94,marketplace,sim
8765,2513,2023-11-02,entregue,201.42,site,não
8766,2389,2024-08-06,entregue,1579.37,marketplace,não
8767,32,2023-10-03,cancelado,493.82,marketplace,não
8768,2678,2024-06-01,entregue,8841.79,app,sim
8769,1550,2023-11-01,cancelado,4447.07,site,sim
8770,1658,2023-01-22,em_transito,483.7,app,não
8771,2423,2024-04-26,em_transito,1995.46,app,não
8772,664,2023-11-14,em_transito,1336.44,marketplace,sim
8773,1003,2024-03-24,entregue,670.67,marketplace,sim
8774,214,2023-09-06,entregue,2128.2,app,sim
8775,239,2023-12-02,entregue,388.03,marketplace,não
8776,2748,2024-04-03,entregue,2371.4,site,sim
8777,2802,2024-12-30,entregue,659.17,site,não
8778,1814,2024-01-31,cancelado,2317.53,app,sim
8779,839,2023-11-23,entregue,596.48,app,não
8780,1005,2023-08-20,entregue,155.49,marketplace,não
8781,740,2023-12-24,cancelado,2088.51,app,sim
8782,756,2023-11-13,cancelado,1005.68,app,não
8783,1244,2024-11-19,entregue,305.24,app,sim
8784,1726,2023-07-28,entregue,1304.67,marketplace,não
8785,551,2024-05-09,entregue,943.97,site,sim
8786,909,2023-09-20,em_transito,2378.39,site,não
8787,310,2024-12-08,cancelado,1587.69,marketplace,não
8788,1909,2023-11-24,em_transito,1585.31,site,não
8789,2522,2024-09-08,cancelado,182.17,site,sim
8790,2342,2023-01-30,entregue,858.8,app,não
8791,2957,2024-07-01,entregue,1111.13,site,sim
8792,1960,2024-05-20,devolvido,2323.87,marketplace,não
8793,1379,2023-10-09,entregue,12768.15,app,não
8794,2257,2023-02-07,cancelado,122.97,marketplace,sim
8795,2574,2023-11-02,entregue,7034.8,site,sim
8796,361,2024-11-12,entregue,6902.79,site,sim
8797,1458,2024-11-04,cancelado,8560.4,site,sim
8798,1295,2023-11-03,cancelado,1378.13,site,não
8799,922,2023-07-18,em_transito,1097.01,site,sim
8800,581,2023-02-04,entregue,1224.14,marketplace,não
8801,409,2023-09-26,entregue,525.29,app,sim
8802,1638,2023-02-11,entregue,11143.42,app,não
8803,2435,2023-12-21,entregue,367.75,app,não
8804,1280,2023-11-21,cancelado,14257.44,app,não
8805,588,2024-05-22,entregue,2313.1,marketplace,não
8806,2036,2023-05-04,entregue,2391.72,app,sim
8807,792,2024-08-05,devolvido,850.83,app,não
8808,1935,2024-02-14,cancelado,2883.27,site,não
8809,1456,2024-10-12,entregue,2402.37,site,não
8810,2533,2023-11-25,cancelado,583.0,site,não
8811,1840,2024-05-14,em_transito,2472.77,app,não
8812,652,2023-06-18,entregue,774.2,site,não
8813,1011,2024-11-03,cancelado,1687.07,site,não
8814,1685,2024-09-07,entregue,1434.93,app,sim
8815,746,2023-04-05,cancelado,9500.18,app,sim
8816,1772,2024-08-24,entregue,2043.74,app,sim
8817,2970,2024-05-24,entregue,4659.63,app,não
8818,1255,2024-07-28,cancelado,1829.15,site,não
8819,2458,2024-07-17,entregue,967.12,site,sim
8820,882,2023-12-30,entregue,2391.84,marketplace,não
8821,195,2024-12-20,entregue,2479.31,marketplace,sim
8822,2460,2023-05-22,entregue,8640.22,marketplace,não
8823,1330,2024-03-05,entregue,6071.21,site,sim
8824,1888,2023-03-14,entregue,2192.91,marketplace,não
8825,2248,2023-11-09,em_transito,12480.77,app,não
8826,166,2023-01-19,entregue,144.35,marketplace,não
8827,1854,2023-01-26,entregue,1698.54,site,não
8828,112,2024-01-22,entregue,990.56,site,não
8829,2463,2023-11-21,entregue,883.7,site,não
8830,2138,2024-08-24,entregue,9851.76,site,não
8831,1939,2023-05-09,entregue,294.15,marketplace,não
8832,2715,2024-12-12,entregue,110.5,marketplace,não
8833,1903,2024-01-06,entregue,1636.71,site,sim
8834,685,2024-07-13,cancelado,2479.66,app,não
8835,2105,2023-09-14,entregue,13209.3,site,sim
8836,1920,2024-06-15,entregue,4838.71,site,sim
8837,1141,2023-07-28,entregue,2211.99,marketplace,não
8838,90,2023-11-28,devolvido,1379.07,marketplace,não
8839,1145,2023-11-11,entregue,357.61,app,não
8840,606,2023-11-23,entregue,2261.22,marketplace,não
8841,1981,2024-10-07,entregue,2107.81,app,não
8842,130,2023-08-04,entregue,1970.09,app,não
8843,2194,2024-10-27,entregue,9762.36,marketplace,não
8844,1052,2023-08-13,cancelado,414.9,app,não
8845,1532,2023-03-19,entregue,2124.99,app,sim
8846,1221,2024-07-06,cancelado,2161.7,app,sim
8847,1823,2023-04-02,entregue,167.65,app,não
8848,636,2024-08-09,cancelado,2116.41,marketplace,sim
8849,749,2023-11-23,entregue,1822.79,app,não
8850,678,2023-07-01,entregue,322.19,app,não
8851,2931,2023-08-09,entregue,7584.51,site,não
8852,396,2023-12-24,cancelado,1381.83,site,sim
8853,574,2023-10-24,entregue,1099.52,marketplace,não
8854,448,2024-02-14,cancelado,553.28,site,não
8855,1259,2024-08-29,cancelado,1805.37,site,não
8856,1306,2023-05-11,cancelado,251.7,site,sim
8857,2464,2023-06-22,entregue,12725.06,site,não
8858,605,2024-04-25,entregue,561.02,app,não
8859,1849,2023-06-06,entregue,2463.12,marketplace,não
8860,2192,2023-09-24,entregue,1884.69,app,não
8861,2600,2024-05-27,entregue,1833.85,marketplace,não
8862,1962,2023-11-27,entregue,2284.84,marketplace,não
8863,989,2024-12-31,entregue,958.77,site,não
8864,1835,2024-12-10,entregue,12893.97,marketplace,sim
8865,2488,2023-04-28,cancelado,839.98,marketplace,não
8866,1409,2023-05-23,entregue,2340.94,marketplace,não
8867,2507,2024-02-18,entregue,145.85,marketplace,sim
8868,1631,2024-08-30,entregue,9028.4,marketplace,não
8869,2341,2024-03-30,entregue,1306.4,site,não
8870,2593,2023-05-14,entregue,14459.74,app,não
8871,1511,2023-02-10,cancelado,2316.29,marketplace,sim
8872,521,2024-09-26,entregue,672.2,app,não
8873,2968,2023-01-07,entregue,2406.93,marketplace,não
8874,2167,2023-05-27,cancelado,1792.96,marketplace,sim
8875,1366,2023-07-30,entregue,1737.96,marketplace,não
8876,2433,2024-12-04,em_transito,984.96,marketplace,não
8877,2460,2024-10-23,entregue,6205.81,site,sim
8878,23,2023-11-02,entregue,301.08,site,não
8879,451,2024-10-29,entregue,2050.05,marketplace,sim
8880,569,2024-04-01,entregue,1498.0,marketplace,não
8881,1244,2023-10-16,em_transito,428.87,app,sim
8882,2544,2023-02-06,em_transito,6148.81,app,não
8883,932,2024-01-08,cancelado,1961.07,app,sim
8884,2589,2023-02-25,entregue,1121.81,app,não
8885,2142,2024-05-13,entregue,229.27,marketplace,não
8886,1375,2024-06-10,entregue,711.92,app,não
8887,949,2023-04-22,cancelado,2446.33,app,sim
8888,806,2023-06-01,entregue,1694.73,site,sim
8889,1278,2023-09-04,cancelado,9209.48,marketplace,não
8890,397,2023-05-14,entregue,1284.28,marketplace,sim
8891,575,2023-09-24,cancelado,1232.34,marketplace,não
8892,2352,2023-06-17,entregue,11486.51,app,não
8893,177,2023-06-10,devolvido,1293.4,app,não
8894,623,2023-07-04,entregue,1058.89,marketplace,não
8895,2864,2024-12-09,entregue,9916.59,site,sim
8896,15,2023-04-30,entregue,2330.78,app,não
8897,1846,2023-10-05,entregue,670.78,site,não
8898,584,2023-11-29,entregue,1985.29,app,sim
8899,40,2024-10-18,entregue,2330.1,marketplace,não
8900,548,2024-03-07,em_transito,411.47,app,não
8901,1515,2023-12-15,em_transito,1705.41,site,sim
8902,560,2024-10-17,entregue,2721.68,marketplace,não
8903,2914,2023-08-27,entregue,1439.08,site,sim
8904,1960,2023-02-08,entregue,414.58,app,sim
8905,1146,2023-08-15,cancelado,1176.08,site,não
8906,1160,2024-10-01,entregue,50.39,site,não
8907,1997,2023-11-20,em_transito,1236.19,site,sim
8908,637,2024-08-01,entregue,684.16,marketplace,sim
8909,2876,2024-03-11,entregue,91.01,app,não
8910,1131,2023-08-29,entregue,226.02,marketplace,não
8911,1384,2024-01-10,cancelado,1907.97,site,não
8912,1807,2023-12-03,entregue,962.27,app,não
8913,1526,2024-10-21,entregue,2111.66,marketplace,não
8914,2510,2023-11-19,entregue,1545.04,site,não
8915,956,2023-06-12,entregue,1325.24,app,sim
8916,250,2023-11-21,cancelado,13237.19,site,sim
8917,1607,2024-07-20,entregue,155.38,marketplace,sim
8918,550,2024-03-10,entregue,5376.94,app,não
8919,2352,2023-11-27,entregue,8458.62,app,sim
8920,227,2023-04-07,entregue,2185.44,marketplace,sim
8921,2515,2024-04-29,entregue,246.62,site,sim
8922,2346,2023-08-26,devolvido,553.02,site,não
8923,1514,2024-08-13,entregue,5005.98,app,não
8924,2839,2023-01-10,em_transito,2262.84,app,sim
8925,606,2023-07-31,entregue,676.07,site,não
8926,609,2023-10-10,entregue,5363.76,site,não
8927,2238,2023-02-12,entregue,1514.74,site,sim
8928,1618,2023-11-13,entregue,11209.93,app,sim
8929,914,2023-01-03,entregue,620.17,marketplace,não
8930,2732,2023-03-26,cancelado,456.16,marketplace,sim
8931,713,2023-11-26,entregue,620.51,site,sim
8932,950,2023-11-11,em_transito,1369.78,site,não
8933,1258,2024-04-19,em_transito,525.84,marketplace,não
8934,1296,2024-03-19,entregue,1559.05,app,não
8935,1386,2023-04-03,entregue,7024.34,marketplace,não
8936,1766,2024-03-14,entregue,1162.37,site,sim
8937,1153,2023-05-01,cancelado,957.65,app,não
8938,1679,2023-11-10,entregue,657.31,marketplace,não
8939,361,2023-10-28,entregue,8420.76,marketplace,sim
8940,2879,2023-11-21,entregue,9284.98,app,não
8941,962,2023-07-22,entregue,6042.02,marketplace,não
8942,125,2024-11-05,em_transito,1541.74,site,não
8943,749,2024-01-23,entregue,2340.13,site,sim
8944,1988,2024-11-14,em_transito,1925.54,marketplace,não
8945,1682,2023-06-26,entregue,350.57,site,não
8946,2713,2023-07-01,entregue,698.44,app,sim
8947,1110,2023-01-01,devolvido,1900.89,app,não
8948,506,2023-11-24,entregue,1963.44,marketplace,não
8949,2352,2023-12-28,entregue,3568.28,app,sim
8950,179,2023-11-07,entregue,8899.59,app,não
8951,1491,2024-05-30,cancelado,1960.36,marketplace,não
8952,417,2024-03-05,cancelado,11698.25,app,não
8953,2987,2023-04-21,entregue,1451.51,site,não
8954,1115,2023-11-03,entregue,1035.09,marketplace,sim
8955,1747,2023-11-28,cancelado,229.33,site,não
8956,465,2024-06-01,entregue,2038.2,marketplace,não
8957,1878,2023-03-01,cancelado,106.7,site,sim
8958,2176,2024-04-29,entregue,990.64,site,sim
8959,1505,2024-08-16,entregue,11901.91,app,não
8960,546,2023-12-08,entregue,1366.08,site,sim
8961,2949,2024-10-03,entregue,1435.44,marketplace,não
8962,2994,2023-11-11,cancelado,11693.51,app,sim
8963,2582,2023-03-16,entregue,718.07,site,não
8964,508,2023-06-30,entregue,576.92,marketplace,não
8965,2076,2024-07-15,entregue,12400.92,app,sim
8966,121,2024-06-08,em_transito,222.93,marketplace,não
8967,1789,2023-11-17,entregue,86.66,app,sim
8968,811,2023-12-25,cancelado,1079.97,marketplace,não
8969,1408,2023-08-17,devolvido,209.63,marketplace,não
8970,1957,2023-03-19,devolvido,733.57,marketplace,não
8971,2523,2024-10-24,devolvido,669.25,app,não
8972,1394,2024-01-20,entregue,4368.6,app,sim
8973,2049,2024-05-06,entregue,1084.94,marketplace,não
8974,2644,2023-06-01,entregue,1205.04,marketplace,sim
8975,371,2023-03-15,em_transito,2135.72,app,sim
8976,1775,2023-11-17,entregue,69.55,site,não
8977,1978,2023-09-06,entregue,529.66,marketplace,sim
8978,1597,2023-12-20,cancelado,2094.32,site,sim
8979,594,2023-09-22,entregue,407.16,marketplace,não
8980,1733,2023-01-27,entregue,12757.89,app,não
8981,1827,2023-08-12,cancelado,1109.33,site,não
8982,523,2023-01-15,entregue,515.13,site,sim
8983,2120,2023-11-26,entregue,5694.44,marketplace,não
8984,1948,2023-12-30,entregue,2108.34,marketplace,não
8985,2913,2023-04-22,entregue,1455.34,marketplace,sim
8986,945,2023-11-08,entregue,6580.61,app,não
8987,78,2024-07-04,entregue,51.92,app,sim
8988,2273,2023-02-20,entregue,1032.34,site,sim
8989,5,2023-11-22,entregue,9004.31,site,não
8990,2331,2024-08-31,entregue,508.3,app,sim
8991,2850,2023-03-15,devolvido,136.31,app,sim
8992,148,2024-08-13,devolvido,1432.46,marketplace,não
8993,2816,2024-05-22,entregue,821.7,site,sim
8994,2204,2023-10-28,cancelado,5801.01,site,não
8995,1883,2024-01-20,cancelado,917.14,app,não
8996,1473,2023-06-08,cancelado,2158.14,app,sim
8997,1464,2024-04-28,cancelado,2062.32,app,sim
