id,pedido_id,produto_id,cliente_id,nota,comentario,data_avaliacao
3967,12912,133,1602,5,Superou minhas expectativas!,2024-08-06
3968,1408,125,2468,3,,2024-08-21
3969,9335,53,2137,5,Superou minhas expectativas!,2024-08-17
3970,6886,164,67,3,"Nada de especial, mas funciona.",2024-07-14
3971,14164,102,1391,4,"Qualidade ótima, recomendo.",2024-10-17
3972,14231,180,572,5,,2023-12-19
3973,10955,150,2145,5,,2023-06-21
3974,2688,10,1885,1,Demorou muito para chegar.,2024-08-21
3975,8220,27,1671,1,Veio diferente do anunciado.,2024-08-14
3976,8210,100,1121,2,Qualidade abaixo do esperado.,2024-02-10
3977,8227,51,32,4,,2023-09-04
3978,4956,117,959,5,"Produto excelente, chegou antes do prazo!",2024-02-17
3979,7664,140,460,3,"Nada de especial, mas funciona.",2024-09-18
3980,285,133,105,5,"Qualidade ótima, recomendo.",2024-05-09
3981,2753,116,1538,5,"Qualidade ótima, recomendo.",2024-02-15
3982,6957,127,392,4,"Produto excelente, chegou antes do prazo!",2023-03-12
3983,11369,52,397,3,"Entrega no prazo, produto regular.",2024-11-23
3984,2892,67,2415,1,"Não recomendo, péssima experiência.",2023-12-16
3985,8466,18,1823,5,Superou minhas expectativas!,2023-02-02
3986,11679,156,887,3,,2024-10-17
3987,6584,129,1504,1,"Não recomendo, péssima experiência.",2024-12-31
3988,14044,57,489,2,Demorou muito para chegar.,2023-11-05
3989,4636,154,1526,3,,2024-12-11
3990,14641,147,1434,3,"Produto ok, dentro do esperado.",2024-01-07
3991,12127,171,1266,4,Muito satisfeito com a compra.,2023-08-18
3992,9983,74,2035,1,Demorou muito para chegar.,2024-09-26
3993,13876,69,2155,5,Superou minhas expectativas!,2023-05-17
3994,3876,74,2417,1,,2024-01-30
3995,11113,103,2514,4,"Produto excelente, chegou antes do prazo!",2023-12-29
3996,10554,195,2162,4,,2023-06-23
3997,4826,56,330,3,"Entrega no prazo, produto regular.",2023-11-01
3998,562,146,463,5,Superou minhas expectativas!,2023-12-03
3999,11558,163,304,5,"Produto excelente, chegou antes do prazo!",2024-11-29
4000,14351,12,2979,5,Muito satisfeito com a compra.,2024-07-29
4001,10425,23,505,1,Qualidade abaixo do esperado.,2024-04-09
4002,3096,53,1273,3,"Entrega no prazo, produto regular.",2023-02-23
4003,14112,177,1747,4,Muito satisfeito com a compra.,2023-05-11
4004,9534,119,2493,4,"Qualidade ótima, recomendo.",2023-05-31
4005,8827,179,1854,5,Entrega rápida e produto conforme descrito.,2023-02-17
4006,11752,134,723,5,,2023-11-08
4007,8182,189,1436,5,"Qualidade ótima, recomendo.",2023-03-30
4008,9224,2,9,1,,2024-01-05
4009,8180,47,871,2,Produto veio com defeito.,2024-01-19
4010,7077,138,2816,5,"Produto excelente, chegou antes do prazo!",2023-09-18
4011,13160,101,2602,4,"Produto excelente, chegou antes do prazo!",2024-08-25
4012,3497,137,2988,5,Entrega rápida e produto conforme descrito.,2023-07-22
4013,375,75,2714,4,Superou minhas expectativas!,2023-06-02
4014,1469,153,48,3,"Entrega no prazo, produto regular.",2024-01-02
4015,5081,64,2418,4,Entrega rápida e produto conforme descrito.,2024-05-02
4016,9832,79,642,2,Demorou muito para chegar.,2024-10-14
4017,8388,111,2274,5,"Qualidade ótima, recomendo.",2024-08-27
4018,3351,81,1333,2,Veio diferente do anunciado.,2024-12-23
4019,1853,152,1805,3,,2023-09-21
4020,8640,96,2845,4,,2023-09-12
4021,11796,140,2332,1,,2023-12-10
4022,7756,16,1346,5,,2023-06-09
4023,3407,90,280,5,Muito satisfeito com a compra.,2024-02-09
4024,40,8,2774,3,"Produto ok, dentro do esperado.",2023-12-16
4025,5014,27,1567,4,"Produto excelente, chegou antes do prazo!",2024-06-27
4026,3434,90,2498,5,,2024-06-03
4027,8188,124,432,4,"Produto excelente, chegou antes do prazo!",2024-12-21
4028,10903,114,322,2,Qualidade abaixo do esperado.,2023-10-09
4029,3044,171,2249,5,Superou minhas expectativas!,2024-06-23
4030,8317,7,1360,4,Muito satisfeito com a compra.,2024-03-31
4031,7061,103,1764,3,"Produto ok, dentro do esperado.",2024-08-17
4032,6423,85,2721,4,Superou minhas expectativas!,2023-08-29
4033,13031,42,2120,4,Muito satisfeito com a compra.,2024-03-09
4034,12919,168,688,4,,2023-12-09
4035,12749,3,2524,3,,2024-12-22
4036,7985,69,1141,4,"Produto excelente, chegou antes do prazo!",2023-04-29
4037,5504,97,2828,5,"Qualidade ótima, recomendo.",2023-12-13
4038,11472,91,2439,5,Superou minhas expectativas!,2023-04-26
4039,11059,48,1034,5,Superou minhas expectativas!,2023-11-19
4040,1706,85,34,3,,2024-09-01
4041,6832,8,1924,4,Muito satisfeito com a compra.,2024-08-28
4042,960,194,576,5,Entrega rápida e produto conforme descrito.,2023-04-19
4043,5729,41,1619,2,"Não recomendo, péssima experiência.",2023-03-09
4044,7028,188,2943,3,,2024-03-05
4045,7025,178,488,5,,2024-01-21
4046,1632,71,2414,3,,2024-03-10
4047,4824,8,2329,5,Superou minhas expectativas!,2023-10-30
4048,8747,1,299,3,,2023-12-16
4049,9458,128,2628,5,,2024-10-05
4050,7495,31,1024,3,"Entrega no prazo, produto regular.",2024-01-18
4051,10566,134,1415,3,"Entrega no prazo, produto regular.",2024-12-31
4052,3181,28,1905,3,"Produto ok, dentro do esperado.",2024-02-21
4053,1607,92,1766,5,,2024-10-24
4054,12064,97,2598,5,"Produto excelente, chegou antes do prazo!",2024-06-14
4055,6152,150,2288,4,"Qualidade ótima, recomendo.",2023-08-23
4056,2997,130,2339,4,Entrega rápida e produto conforme descrito.,2023-04-02
4057,5660,63,1098,5,"Qualidade ótima, recomendo.",2023-11-21
4058,3557,84,1082,5,Entrega rápida e produto conforme descrito.,2024-12-12
4059,5989,177,2223,5,Muito satisfeito com a compra.,2023-04-22
4060,14415,15,2777,4,Muito satisfeito com a compra.,2023-11-22
4061,9493,70,110,1,Demorou muito para chegar.,2024-12-05
4062,10751,87,1387,3,,2024-09-30
4063,13511,108,1736,5,"Produto excelente, chegou antes do prazo!",2024-12-20
4064,11768,113,1116,3,,2024-11-01
4065,2791,30,2944,5,Muito satisfeito com a compra.,2024-10-29
4066,6734,142,128,1,Produto veio com defeito.,2024-05-30
4067,3139,134,2718,2,,2024-04-12
4068,7270,31,2494,3,"Entrega no prazo, produto regular.",2024-03-27
4069,14324,188,2018,1,Qualidade abaixo do esperado.,2024-09-27
4070,11933,34,1662,4,"Produto excelente, chegou antes do prazo!",2024-01-04
4071,8695,167,2428,3,"Entrega no prazo, produto regular.",2023-07-24
4072,6637,108,1744,4,Superou minhas expectativas!,2023-09-20
4073,13059,34,935,3,,2023-07-06
4074,1605,69,433,5,,2023-06-14
4075,4667,40,224,1,Demorou muito para chegar.,2023-05-09
4076,11263,10,2223,3,,2023-03-31
4077,10803,71,961,4,"Qualidade ótima, recomendo.",2023-06-11
4078,5395,155,477,1,Veio diferente do anunciado.,2024-05-28
4079,4058,94,149,5,"Qualidade ótima, recomendo.",2024-05-24
4080,14633,123,471,1,Demorou muito para chegar.,2024-09-17
4081,2357,72,2718,4,,2024-09-18
4082,1693,154,2993,1,Qualidade abaixo do esperado.,2024-11-26
4083,7702,70,1345,3,"Entrega no prazo, produto regular.",2023-07-19
4084,3533,150,2946,2,Qualidade abaixo do esperado.,2024-01-16
4085,143,194,949,5,"Qualidade ótima, recomendo.",2023-03-09
4086,2134,9,995,3,,2024-08-19
4087,3418,65,46,2,"Não recomendo, péssima experiência.",2023-12-24
4088,7306,120,2487,5,"Qualidade ótima, recomendo.",2024-04-03
4089,3159,30,1703,5,"Qualidade ótima, recomendo.",2023-10-05
4090,8943,155,749,1,,2024-03-19
4091,7841,111,1657,2,Veio diferente do anunciado.,2024-12-31
4092,1809,102,2172,3,,2024-10-08
4093,14247,115,1048,4,Superou minhas expectativas!,2024-03-22
4094,6280,111,2421,5,"Qualidade ótima, recomendo.",2024-01-25
4095,12993,22,2859,3,,2023-08-11
4096,2504,6,2983,5,"Qualidade ótima, recomendo.",2023-11-18
4097,580,135,2791,4,Entrega rápida e produto conforme descrito.,2023-09-07
4098,7338,1,2839,2,"Não recomendo, péssima experiência.",2024-05-31
4099,7508,31,1089,5,,2023-02-20
4100,10718,56,28,4,,2023-12-20
4101,3462,129,273,4,"Qualidade ótima, recomendo.",2023-11-28
4102,4302,72,768,2,Demorou muito para chegar.,2024-06-16
4103,10654,147,2565,5,Entrega rápida e produto conforme descrito.,2023-02-05
4104,12905,165,2686,5,Muito satisfeito com a compra.,2024-11-30
4105,3926,119,2465,4,"Qualidade ótima, recomendo.",2024-04-04
4106,11785,123,1708,5,"Produto excelente, chegou antes do prazo!",2023-11-15
4107,518,96,240,5,Superou minhas expectativas!,2024-12-13
4108,14549,164,627,5,Muito satisfeito com a compra.,2024-04-14
4109,3854,194,446,4,"Produto excelente, chegou antes do prazo!",2023-08-20
4110,9705,1,1793,1,"Não recomendo, péssima experiência.",2024-01-07
4111,13446,79,2426,1,Demorou muito para chegar.,2024-12-25
4112,2117,119,177,5,Muito satisfeito com a compra.,2024-04-06
4113,9046,126,932,2,"Não recomendo, péssima experiência.",2023-12-22
4114,148,178,935,3,"Entrega no prazo, produto regular.",2023-08-15
4115,2039,23,604,2,"Não recomendo, péssima experiência.",2023-11-08
4116,14901,6,981,4,Entrega rápida e produto conforme descrito.,2024-09-16
4117,13628,74,2790,3,"Produto ok, dentro do esperado.",2024-01-14
4118,12206,46,947,3,"Nada de especial, mas funciona.",2023-09-01
4119,13372,137,1776,4,"Qualidade ótima, recomendo.",2024-10-11
4120,5921,48,2495,5,"Produto excelente, chegou antes do prazo!",2024-01-01
4121,6517,130,1752,5,,2024-04-16
4122,9495,192,1624,5,"Produto excelente, chegou antes do prazo!",2023-05-05
4123,12487,138,149,1,"Não recomendo, péssima experiência.",2023-05-30
4124,6236,13,2508,2,Produto veio com defeito.,2024-12-18
4125,7452,172,494,5,Entrega rápida e produto conforme descrito.,2024-10-12
4126,4733,72,639,2,Produto veio com defeito.,2024-03-28
4127,12068,140,201,5,Superou minhas expectativas!,2023-04-01
4128,7941,112,2364,2,Veio diferente do anunciado.,2023-05-23
4129,2266,58,396,5,"Produto excelente, chegou antes do prazo!",2024-06-24
4130,14893,198,353,2,"Não recomendo, péssima experiência.",2023-11-28
4131,14650,98,211,5,Superou minhas expectativas!,2023-04-15
4132,6113,24,2288,5,,2023-12-27
4133,10589,137,2327,1,"Não recomendo, péssima experiência.",2024-02-15
4134,1254,71,1889,3,"Produto ok, dentro do esperado.",2024-01-14
4135,9434,118,2723,1,Qualidade abaixo do esperado.,2024-07-31
4136,12789,112,2063,3,,2024-06-18
4137,4867,31,2757,4,Muito satisfeito com a compra.,2024-10-27
4138,4677,8,2505,4,,2024-01-12
4139,7166,66,516,2,"Não recomendo, péssima experiência.",2023-12-10
4140,3740,194,2005,5,"Qualidade ótima, recomendo.",2023-11-17
4141,9843,192,214,3,,2023-03-11
4142,1621,138,968,5,Entrega rápida e produto conforme descrito.,2024-12-04
4143,9302,144,2277,4,Superou minhas expectativas!,2024-02-04
4144,12344,80,1417,5,Superou minhas expectativas!,2024-04-09
4145,13801,161,572,2,Demorou muito para chegar.,2024-08-19
4146,1418,117,824,5,,2024-02-16
4147,12727,92,1008,5,Entrega rápida e produto conforme descrito.,2023-03-27
4148,9249,149,2825,3,"Entrega no prazo, produto regular.",2024-01-31
4149,6062,129,2508,3,"Entrega no prazo, produto regular.",2024-08-14
4150,8228,43,315,2,Produto veio com defeito.,2023-12-29
4151,3805,112,291,5,Muito satisfeito com a compra.,2024-05-08
4152,13006,76,747,5,,2023-02-12
4153,13570,200,2797,1,Produto veio com defeito.,2023-03-19
4154,14723,172,1359,5,Superou minhas expectativas!,2024-04-05
4155,9243,183,2435,2,Veio diferente do anunciado.,2023-10-13
4156,3366,116,2543,5,Entrega rápida e produto conforme descrito.,2024-08-22
4157,13931,182,1274,4,"Produto excelente, chegou antes do prazo!",2023-12-17
4158,14851,175,2237,5,Entrega rápida e produto conforme descrito.,2023-11-02
4159,11695,185,2068,4,"Qualidade ótima, recomendo.",2024-07-17
4160,5475,18,1434,4,"Produto excelente, chegou antes do prazo!",2023-12-12
4161,4299,58,535,4,Superou minhas expectativas!,2024-02-08
4162,11246,160,1140,5,"Qualidade ótima, recomendo.",2023-08-31
4163,10085,195,2078,2,Produto veio com defeito.,2023-08-05
4164,9577,1,1604,1,Qualidade abaixo do esperado.,2024-08-11
4165,11557,78,2944,3,,2024-01-02
4166,6392,100,1579,5,,2024-12-21
4167,5118,74,2957,3,"Produto ok, dentro do esperado.",2024-01-15
4168,4694,47,1569,4,Muito satisfeito com a compra.,2024-03-07
4169,2784,45,685,1,Qualidade abaixo do esperado.,2023-06-06
4170,12782,86,2358,3,"Entrega no prazo, produto regular.",2024-03-23
4171,6552,114,1174,3,,2024-01-17
4172,7634,92,2303,2,Veio diferente do anunciado.,2024-03-04
4173,1924,46,1725,4,Superou minhas expectativas!,2023-06-26
4174,2253,123,2620,4,Superou minhas expectativas!,2023-06-23
4175,13840,195,1975,5,Muito satisfeito com a compra.,2023-11-15
4176,12951,6,2889,3,"Produto ok, dentro do esperado.",2023-10-27
4177,14155,109,2107,3,,2024-12-30
4178,12212,84,214,2,Veio diferente do anunciado.,2024-01-12
4179,2412,151,1065,5,Entrega rápida e produto conforme descrito.,2024-04-05
4180,7580,136,2471,5,Entrega rápida e produto conforme descrito.,2023-11-29
4181,2194,79,1411,2,Produto veio com defeito.,2023-11-27
4182,724,33,892,3,,2024-10-14
4183,2507,163,988,4,Superou minhas expectativas!,2024-07-29
4184,14364,66,625,5,Entrega rápida e produto conforme descrito.,2023-11-17
4185,4830,30,2038,5,Superou minhas expectativas!,2023-12-08
4186,13880,70,2422,5,Entrega rápida e produto conforme descrito.,2024-05-17
4187,7565,73,440,5,"Qualidade ótima, recomendo.",2024-06-06
4188,2609,62,2714,5,"Qualidade ótima, recomendo.",2023-09-27
4189,14669,181,249,5,"Produto excelente, chegou antes do prazo!",2023-12-18
4190,12114,146,267,5,Entrega rápida e produto conforme descrito.,2023-10-10
4191,13490,152,2037,3,"Nada de especial, mas funciona.",2024-04-22
4192,6433,43,2382,5,"Produto excelente, chegou antes do prazo!",2024-04-01
4193,2977,47,1840,5,Entrega rápida e produto conforme descrito.,2024-01-28
4194,14533,181,1163,5,Muito satisfeito com a compra.,2024-01-18
4195,1981,140,1583,1,"Não recomendo, péssima experiência.",2023-11-30
4196,3334,182,1301,2,Demorou muito para chegar.,2023-06-03
4197,2318,194,2654,3,,2023-05-11
4198,256,149,2778,2,Qualidade abaixo do esperado.,2023-12-30
4199,5206,111,967,2,,2023-10-04
4200,8850,168,678,3,"Entrega no prazo, produto regular.",2023-07-27
4201,4284,53,567,1,Veio diferente do anunciado.,2023-12-27
4202,5163,6,1388,5,,2024-07-08
4203,3941,101,751,5,Superou minhas expectativas!,2024-05-28
4204,11404,40,2125,5,"Qualidade ótima, recomendo.",2024-12-05
4205,7727,122,422,5,"Produto excelente, chegou antes do prazo!",2024-11-16
4206,8496,164,2946,3,"Nada de especial, mas funciona.",2023-04-16
4207,1683,125,528,4,Muito satisfeito com a compra.,2024-10-17
4208,2990,90,1901,1,,2024-10-15
4209,7057,97,262,2,Veio diferente do anunciado.,2023-11-22
4210,576,125,580,5,Muito satisfeito com a compra.,2023-10-22
4211,9818,121,743,3,"Produto ok, dentro do esperado.",2023-07-02
4212,6697,72,1053,4,,2024-10-13
4213,9420,179,1958,4,,2024-01-02
4214,14642,159,2161,2,"Não recomendo, péssima experiência.",2024-12-27
4215,241,152,1411,3,"Entrega no prazo, produto regular.",2023-04-24
4216,12991,6,1249,4,Entrega rápida e produto conforme descrito.,2024-12-09
4217,8965,89,2076,5,Superou minhas expectativas!,2024-08-05
4218,8465,15,908,4,Muito satisfeito com a compra.,2023-04-02
4219,7530,199,1387,2,,2024-01-11
4220,7480,150,2936,3,,2024-12-02
4221,9371,76,62,5,Entrega rápida e produto conforme descrito.,2024-05-11
4222,13221,113,2179,4,Superou minhas expectativas!,2024-01-03
4223,13069,123,1954,3,"Nada de especial, mas funciona.",2024-03-30
4224,12024,152,1411,5,Superou minhas expectativas!,2024-10-04
4225,4118,35,245,3,"Entrega no prazo, produto regular.",2023-02-17
4226,9578,136,503,4,Superou minhas expectativas!,2024-06-25
4227,13823,91,1658,5,Muito satisfeito com a compra.,2023-04-27
4228,3050,12,861,2,,2024-10-13
4229,4784,14,2667,4,"Qualidade ótima, recomendo.",2024-10-08
4230,10132,93,2142,5,Entrega rápida e produto conforme descrito.,2023-12-25
4231,2360,70,1188,5,Entrega rápida e produto conforme descrito.,2024-05-18
4232,9900,194,2656,3,,2023-12-23
4233,11928,164,1539,4,"Qualidade ótima, recomendo.",2024-02-06
4234,3305,178,746,4,"Qualidade ótima, recomendo.",2024-12-12
4235,3527,142,1753,5,"Produto excelente, chegou antes do prazo!",2023-11-12
4236,4082,181,2095,4,Muito satisfeito com a compra.,2024-01-08
4237,8345,163,747,5,"Qualidade ótima, recomendo.",2023-09-15
4238,11553,191,1127,5,,2024-04-27
4239,9620,200,192,3,,2024-07-30
4240,5439,60,1677,1,Produto veio com defeito.,2024-09-25
4241,5682,138,2781,2,"Não recomendo, péssima experiência.",2023-02-12
4242,4700,149,1614,5,"Qualidade ótima, recomendo.",2024-01-06
4243,13293,7,812,5,"Qualidade ótima, recomendo.",2023-04-30
4244,13036,151,1479,4,"Produto excelente, chegou antes do prazo!",2024-02-26
4245,4576,108,2842,4,"Produto excelente, chegou antes do prazo!",2023-11-20
4246,2870,62,1923,3,"Nada de especial, mas funciona.",2024-03-22
4247,8110,26,347,4,Muito satisfeito com a compra.,2024-09-27
4248,9230,78,221,2,Produto veio com defeito.,2024-04-22
4249,3585,183,761,4,Muito satisfeito com a compra.,2024-11-05
4250,3010,6,1084,4,Superou minhas expectativas!,2024-07-25
4251,9907,102,1134,2,"Não recomendo, péssima experiência.",2023-05-06
4252,9001,54,942,1,Veio diferente do anunciado.,2024-08-06
4253,4590,35,2532,3,"Produto ok, dentro do esperado.",2023-05-12
4254,8478,10,432,2,Qualidade abaixo do esperado.,2023-01-25
4255,9139,52,1578,4,Entrega rápida e produto conforme descrito.,2024-12-30
4256,6773,22,2789,5,Superou minhas expectativas!,2023-06-18
4257,7329,145,148,4,Entrega rápida e produto conforme descrito.,2024-07-23
4258,12558,60,174,3,,2023-09-25
4259,10258,110,221,4,,2024-01-04
4260,8699,61,2347,5,Muito satisfeito com a compra.,2024-08-28
4261,13109,88,2421,5,"Produto excelente, chegou antes do prazo!",2023-11-15
4262,4882,101,1146,5,,2024-12-31
4263,13580,45,712,5,"Produto excelente, chegou antes do prazo!",2024-07-13
4264,1259,115,2945,5,Superou minhas expectativas!,2024-02-04
4265,10160,28,27,2,Produto veio com defeito.,2024-12-09
4266,573,45,33,2,Demorou muito para chegar.,2023-09-26
4267,14644,79,216,1,Demorou muito para chegar.,2023-08-21
4268,8822,57,2460,4,Entrega rápida e produto conforme descrito.,2023-06-01
4269,12351,148,325,5,"Produto excelente, chegou antes do prazo!",2024-07-01
4270,121,27,401,4,"Qualidade ótima, recomendo.",2023-08-03
4271,2488,50,1107,3,"Produto ok, dentro do esperado.",2023-12-31
4272,10435,114,306,4,"Qualidade ótima, recomendo.",2024-10-12
4273,9366,40,1061,1,"Não recomendo, péssima experiência.",2024-01-13
4274,12720,85,1699,4,Entrega rápida e produto conforme descrito.,2024-12-26
4275,971,7,798,4,Superou minhas expectativas!,2024-07-13
4276,1048,131,2032,5,Muito satisfeito com a compra.,2024-05-26
4277,14759,43,1964,1,Produto veio com defeito.,2023-11-23
4278,13419,90,2114,4,Muito satisfeito com a compra.,2023-04-14
4279,3980,49,1739,5,Superou minhas expectativas!,2023-10-02
4280,12589,142,2092,5,"Qualidade ótima, recomendo.",2023-11-07
4281,5584,83,2792,5,"Produto excelente, chegou antes do prazo!",2024-09-02
4282,5767,20,2964,4,Entrega rápida e produto conforme descrito.,2023-07-06
4283,172,124,493,4,Superou minhas expectativas!,2023-06-08
4284,4445,70,2705,3,"Nada de especial, mas funciona.",2024-06-17
4285,14176,152,2620,4,"Qualidade ótima, recomendo.",2023-07-25
4286,742,97,2201,4,"Produto excelente, chegou antes do prazo!",2024-08-23
4287,6593,64,2514,3,"Nada de especial, mas funciona.",2024-05-03
4288,6306,141,746,4,Entrega rápida e produto conforme descrito.,2024-01-16
4289,12693,59,1244,4,"Produto excelente, chegou antes do prazo!",2023-08-23
4290,12190,86,133,5,"Produto excelente, chegou antes do prazo!",2023-08-02
4291,5542,24,932,4,Entrega rápida e produto conforme descrito.,2024-06-15
