id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status
2447,11375,2631,atraso,2023-09-11,,aberto
2448,701,1571,defeito,2023-09-03,2023-09-06,resolvido
2449,3979,2054,atraso,2024-09-06,2024-09-16,resolvido
2450,4369,2077,troca,2023-12-25,,aberto
2451,10795,674,dúvida,2023-11-04,,escalado
2452,11306,2462,cobrança,2023-06-28,,aberto
2453,14493,1736,troca,2024-02-21,,escalado
2454,5242,923,dúvida,2023-04-06,2023-04-15,resolvido
2455,11018,1985,dúvida,2023-04-13,2023-04-21,resolvido
2456,12552,1863,atraso,2024-02-23,,aberto
2457,9039,74,dúvida,2024-06-15,2024-06-25,resolvido
2458,7791,1026,atraso,2023-11-18,,escalado
2459,5547,132,dúvida,2023-10-31,2023-11-09,resolvido
2460,7442,550,atraso,2023-11-11,2023-11-24,resolvido
2461,8702,1424,atraso,2023-12-09,,aberto
2462,7435,2008,atraso,2024-12-29,,escalado
2463,13455,2959,dúvida,2024-04-21,,escalado
2464,390,2514,troca,2023-02-26,,escalado
2465,4875,516,troca,2023-10-26,,aberto
2466,4802,2888,troca,2023-08-24,2023-08-31,resolvido
2467,2701,1294,troca,2023-04-03,2023-04-13,resolvido
2468,11029,1560,troca,2024-03-23,,aberto
2469,14139,1668,cobrança,2024-05-14,,escalado
2470,8464,1865,atraso,2023-05-25,,escalado
2471,5118,2957,troca,2023-11-29,,aberto
2472,8889,1278,dúvida,2023-09-14,2023-09-21,resolvido
2473,13628,2790,atraso,2023-12-16,2023-12-28,resolvido
2474,13652,2360,cobrança,2023-11-27,2023-12-02,resolvido
2475,6842,1217,troca,2023-11-10,2023-11-11,resolvido
2476,14383,1572,atraso,2023-05-31,2023-06-13,resolvido
2477,14250,1044,atraso,2024-09-30,,escalado
2478,11035,2792,cobrança,2023-03-11,,aberto
2479,7603,768,cobrança,2024-05-31,2024-06-01,resolvido
2480,8799,922,atraso,2023-07-31,2023-08-16,resolvido
2481,335,2247,atraso,2023-12-19,,escalado
2482,2002,957,dúvida,2023-12-28,2024-01-03,resolvido
2483,12580,2774,defeito,2023-05-24,,escalado
2484,4349,2238,defeito,2023-04-23,2023-04-29,resolvido
2485,14280,2088,atraso,2023-10-25,2023-11-09,resolvido
2486,6301,1815,defeito,2023-07-29,,escalado
2487,8560,1893,dúvida,2023-12-07,2023-12-11,resolvido
2488,1507,104,defeito,2023-08-06,,escalado
2489,7498,583,dúvida,2024-06-04,2024-06-05,resolvido
2490,13528,11,atraso,2023-10-17,2023-11-04,resolvido
2491,9466,1789,troca,2024-03-24,2024-03-27,resolvido
2492,14887,1119,dúvida,2023-02-16,2023-02-26,resolvido
2493,12761,90,defeito,2023-03-14,2023-03-22,resolvido
2494,9777,1344,cobrança,2023-10-16,,aberto
2495,137,36,cobrança,2024-07-26,2024-07-28,resolvido
2496,5849,1961,dúvida,2023-06-26,2023-06-28,resolvido
2497,12117,1464,troca,2023-11-16,2023-11-22,resolvido
2498,2081,827,defeito,2024-09-24,2024-09-30,resolvido
2499,3134,2002,dúvida,2023-08-20,2023-08-30,resolvido
2500,5827,213,atraso,2023-01-22,2023-01-28,resolvido
2501,7958,1206,atraso,2023-07-04,,aberto
2502,2856,640,dúvida,2024-11-14,2024-11-18,resolvido
2503,13791,407,atraso,2023-04-15,,aberto
2504,2191,1218,cobrança,2024-06-26,2024-07-03,resolvido
2505,9341,602,dúvida,2023-11-05,2023-11-06,resolvido
2506,5756,1155,cobrança,2024-07-11,2024-07-21,resolvido
2507,1451,605,troca,2023-08-13,2023-08-22,resolvido
2508,11542,360,defeito,2024-06-23,,aberto
2509,14667,1483,atraso,2023-07-22,,escalado
2510,5284,404,dúvida,2023-01-29,2023-02-08,resolvido
2511,13510,2580,atraso,2024-12-01,,aberto
2512,5733,1283,troca,2024-06-24,,aberto
2513,14244,1018,atraso,2024-06-01,2024-06-09,resolvido
2514,3097,1550,dúvida,2023-12-24,,escalado
2515,3570,1599,atraso,2023-11-15,,escalado
2516,8101,1684,defeito,2023-11-02,2023-11-07,resolvido
2517,798,11,atraso,2024-09-24,,escalado
2518,1407,124,cobrança,2024-12-31,,aberto
2519,14857,2075,cobrança,2023-11-07,2023-11-11,resolvido
2520,5278,2627,atraso,2023-03-28,2023-04-14,resolvido
2521,11086,351,atraso,2024-12-27,2025-01-09,resolvido
2522,4939,2010,troca,2023-06-22,,escalado
2523,1277,30,defeito,2024-11-21,,escalado
2524,5572,1534,defeito,2023-09-29,,escalado
2525,5980,1329,defeito,2023-12-10,,aberto
2526,3613,1239,defeito,2024-03-19,2024-03-27,resolvido
2527,973,653,troca,2024-11-06,2024-11-08,resolvido
2528,7532,158,troca,2023-11-25,,escalado
2529,8726,1370,defeito,2024-03-22,,aberto
2530,13823,1658,cobrança,2023-03-20,2023-03-30,resolvido
2531,13631,2885,atraso,2024-01-28,,aberto
2532,10374,243,dúvida,2023-12-13,,aberto
2533,8123,2860,defeito,2023-11-23,2023-11-25,resolvido
2534,7224,951,dúvida,2023-12-20,2023-12-21,resolvido
2535,12715,690,troca,2024-07-09,2024-07-12,resolvido
2536,5720,2433,dúvida,2023-05-28,,escalado
2537,14776,1438,atraso,2024-04-09,2024-04-18,resolvido
2538,7977,926,dúvida,2024-06-03,2024-06-04,resolvido
2539,11101,2198,defeito,2024-08-14,2024-08-16,resolvido
2540,4962,19,atraso,2024-11-13,2024-11-19,resolvido
2541,10860,643,troca,2024-07-20,,aberto
2542,13609,2881,cobrança,2023-10-06,2023-10-07,resolvido
2543,851,1581,atraso,2023-06-19,2023-06-25,resolvido
2544,12100,1746,cobrança,2023-11-21,2023-11-22,resolvido
2545,1309,111,atraso,2024-05-05,2024-05-17,resolvido
2546,4987,1243,atraso,2024-06-19,,escalado
2547,11693,454,dúvida,2023-01-27,2023-02-02,resolvido
2548,11617,1862,dúvida,2023-11-01,,escalado
2549,3433,2814,dúvida,2024-02-07,,aberto
2550,10708,1574,cobrança,2023-10-28,2023-10-31,resolvido
2551,10299,1703,troca,2024-10-26,2024-10-29,resolvido
2552,9268,2676,cobrança,2024-09-29,2024-10-01,resolvido
2553,707,1458,dúvida,2023-04-29,,aberto
2554,10665,1598,dúvida,2024-09-19,,escalado
2555,2024,395,cobrança,2024-08-20,,escalado
2556,10869,37,troca,2023-06-24,2023-06-26,resolvido
2557,6582,2581,defeito,2024-12-16,2024-12-22,resolvido
2558,9347,1052,dúvida,2023-08-17,2023-08-22,resolvido
2559,7649,2189,troca,2023-07-23,,aberto
2560,3286,1375,atraso,2023-06-17,2023-07-07,resolvido
2561,156,2296,atraso,2023-12-08,,aberto
2562,12345,662,troca,2023-12-02,2023-12-06,resolvido
2563,13824,1744,cobrança,2023-07-24,2023-07-25,resolvido
2564,10654,2565,defeito,2023-01-28,,escalado
2565,7379,2593,dúvida,2024-07-25,,escalado
2566,9768,2943,dúvida,2023-03-10,,aberto
2567,7540,881,dúvida,2024-12-11,2024-12-18,resolvido
2568,9213,2599,troca,2023-05-05,2023-05-08,resolvido
2569,11595,918,dúvida,2024-10-03,2024-10-13,resolvido
2570,6104,2501,cobrança,2023-05-16,2023-05-17,resolvido
2571,9729,1847,defeito,2023-07-05,,escalado
2572,12536,158,cobrança,2024-03-23,,aberto
2573,11703,1286,cobrança,2023-06-30,,aberto
2574,6549,1030,dúvida,2024-02-03,,escalado
2575,3984,1626,troca,2024-07-09,2024-07-14,resolvido
2576,9525,2069,cobrança,2024-08-02,2024-08-09,resolvido
2577,7815,1047,cobrança,2024-12-16,,aberto
2578,8611,1488,troca,2023-08-05,,aberto
2579,7504,2339,atraso,2023-09-16,,aberto
2580,2733,1473,cobrança,2023-12-15,2023-12-16,resolvido
2581,7211,1851,cobrança,2024-01-27,,escalado
2582,7829,706,dúvida,2023-08-28,,aberto
2583,8449,531,dúvida,2024-03-02,,escalado
2584,14132,1276,cobrança,2024-04-26,2024-05-04,resolvido
2585,761,1140,troca,2023-01-21,2023-01-31,resolvido
2586,5736,640,dúvida,2023-02-27,2023-03-03,resolvido
2587,4844,881,cobrança,2023-02-22,2023-03-02,resolvido
2588,14269,1627,atraso,2024-02-28,2024-03-14,resolvido
2589,14548,2741,troca,2024-10-30,,escalado
2590,11711,1497,dúvida,2023-06-02,2023-06-07,resolvido
2591,7474,2470,defeito,2023-05-31,,escalado
2592,5707,2260,troca,2023-11-26,,escalado
2593,1205,601,dúvida,2023-12-27,2024-01-01,resolvido
2594,14470,725,defeito,2023-08-02,2023-08-11,resolvido
2595,6667,305,dúvida,2024-05-07,,escalado
2596,9577,1604,cobrança,2024-06-26,,aberto
2597,8345,747,dúvida,2023-10-03,2023-10-04,resolvido
2598,14894,1805,troca,2023-12-16,2023-12-23,resolvido
2599,9589,824,atraso,2024-07-12,2024-07-26,resolvido
2600,6565,619,dúvida,2023-03-03,,aberto
2601,10228,1839,dúvida,2024-01-03,,aberto
2602,14502,748,dúvida,2023-07-16,,escalado
2603,8973,2049,troca,2024-05-25,2024-05-30,resolvido
2604,5145,2521,atraso,2023-03-24,,escalado
2605,4744,767,cobrança,2023-07-19,,aberto
2606,11069,2548,dúvida,2023-09-25,2023-09-30,resolvido
2607,6560,647,dúvida,2024-05-24,2024-05-28,resolvido
2608,8426,581,atraso,2024-05-28,2024-06-15,resolvido
2609,13731,2358,atraso,2024-06-16,2024-06-29,resolvido
2610,14620,2562,dúvida,2023-11-27,,escalado
2611,6192,856,troca,2024-02-17,2024-02-23,resolvido
2612,13960,1274,troca,2023-11-22,2023-11-26,resolvido
2613,8680,118,atraso,2023-05-08,2023-05-17,resolvido
2614,1099,2574,defeito,2024-01-07,,escalado
2615,520,2955,atraso,2023-06-19,,escalado
2616,773,2762,atraso,2023-07-22,2023-08-03,resolvido
2617,13351,1780,atraso,2024-01-07,,aberto
2618,14462,2459,dúvida,2023-08-10,,escalado
2619,10567,1409,atraso,2023-10-22,2023-11-01,resolvido
2620,1168,200,troca,2023-08-29,2023-09-03,resolvido
2621,13220,1834,cobrança,2023-02-13,,escalado
2622,9979,594,cobrança,2023-03-07,2023-03-10,resolvido
2623,3864,881,cobrança,2023-12-15,,aberto
2624,5009,2761,dúvida,2023-06-14,2023-06-24,resolvido
2625,14639,2481,troca,2023-12-29,2024-01-01,resolvido
2626,410,296,cobrança,2023-09-29,2023-09-30,resolvido
2627,9893,2001,dúvida,2023-12-24,,escalado
2628,13663,643,troca,2024-11-19,2024-11-29,resolvido
2629,10278,380,atraso,2024-03-30,2024-04-09,resolvido
2630,4404,521,cobrança,2023-08-18,,aberto
2631,13783,2427,dúvida,2024-11-25,,aberto
2632,10560,2410,atraso,2024-06-28,,escalado
2633,14655,1218,defeito,2023-05-18,2023-05-22,resolvido
2634,3596,309,atraso,2024-09-09,2024-09-29,resolvido
2635,4088,432,dúvida,2023-11-04,2023-11-11,resolvido
2636,12472,1575,dúvida,2023-02-22,,escalado
2637,22,524,atraso,2024-07-11,2024-07-20,resolvido
2638,14587,1085,cobrança,2024-06-03,,aberto
2639,6574,1123,defeito,2023-06-26,,aberto
2640,1594,325,atraso,2023-12-15,,aberto
2641,8740,1243,defeito,2024-01-05,2024-01-06,resolvido
2642,6739,432,atraso,2024-11-16,2024-11-27,resolvido
2643,13865,1758,cobrança,2023-12-17,,aberto
2644,13887,1436,troca,2024-12-22,,escalado
2645,9681,967,defeito,2023-07-28,2023-08-07,resolvido
2646,1194,2847,atraso,2024-12-14,,aberto
2647,13008,171,troca,2023-11-22,,aberto
2648,11986,2001,dúvida,2023-10-08,2023-10-12,resolvido
2649,10041,2302,atraso,2023-08-19,2023-09-04,resolvido
2650,12500,854,defeito,2023-10-10,2023-10-18,resolvido
2651,3056,2580,atraso,2024-12-31,,aberto
2652,186,736,dúvida,2023-11-27,2023-12-07,resolvido
2653,386,621,dúvida,2024-10-29,,escalado
2654,5680,2640,cobrança,2024-09-20,2024-09-29,resolvido
2655,12088,434,defeito,2024-07-20,,aberto
2656,11204,178,cobrança,2024-04-30,,escalado
2657,12799,1835,defeito,2023-06-07,,escalado
2658,3654,797,cobrança,2024-12-05,,escalado
2659,5917,2153,defeito,2024-11-02,2024-11-08,resolvido
2660,14049,2313,cobrança,2023-09-18,2023-09-26,resolvido
2661,13943,2285,dúvida,2024-06-23,2024-06-29,resolvido
2662,12767,555,defeito,2023-04-28,,escalado
2663,6551,2113,troca,2023-03-23,,escalado
2664,12280,2384,atraso,2024-08-04,2024-08-20,resolvido
2665,3782,2409,cobrança,2023-12-17,2023-12-21,resolvido
2666,5233,2587,dúvida,2023-01-30,2023-02-03,resolvido
2667,8099,695,troca,2024-04-05,,aberto
2668,3816,1954,troca,2023-03-03,,escalado
2669,9652,1219,troca,2024-08-04,,escalado
2670,5223,1078,dúvida,2023-11-11,2023-11-14,resolvido
2671,2592,2771,defeito,2023-12-26,,escalado
2672,7040,850,cobrança,2023-08-21,2023-08-23,resolvido
2673,1750,896,atraso,2024-02-07,2024-02-27,resolvido
2674,10408,1290,atraso,2023-02-16,2023-03-01,resolvido
2675,5711,396,defeito,2023-12-14,,aberto
2676,10348,928,defeito,2023-11-27,2023-11-30,resolvido
2677,1850,2782,dúvida,2024-08-29,2024-08-30,resolvido
2678,13852,2419,defeito,2024-11-05,,escalado
2679,73,2306,atraso,2023-04-21,2023-05-09,resolvido
2680,12337,689,atraso,2024-08-21,,aberto
2681,1844,2790,troca,2024-11-11,,aberto
2682,3645,588,atraso,2023-04-10,2023-04-21,resolvido
2683,8097,2067,cobrança,2024-06-07,,aberto
2684,3985,1225,dúvida,2024-06-09,2024-06-10,resolvido
2685,4067,2691,dúvida,2023-09-29,,escalado
2686,13150,1238,dúvida,2023-11-21,,escalado
2687,3897,434,atraso,2024-07-11,2024-07-20,resolvido
2688,9260,2091,cobrança,2023-02-27,2023-03-05,resolvido
2689,4236,2337,dúvida,2023-11-21,2023-11-25,resolvido
2690,4027,2269,dúvida,2023-11-21,2023-11-27,resolvido
2691,12864,2173,dúvida,2023-12-15,2023-12-25,resolvido
2692,6063,1280,cobrança,2023-05-13,2023-05-19,resolvido
2693,14122,248,atraso,2023-03-02,,aberto
2694,13827,640,dúvida,2023-03-15,2023-03-23,resolvido
2695,3696,1130,atraso,2024-08-22,,escalado
2696,9976,19,atraso,2023-08-17,,escalado
2697,8640,2845,atraso,2023-08-19,2023-09-03,resolvido
2698,5313,875,atraso,2024-08-06,2024-08-17,resolvido
2699,1460,943,dúvida,2024-10-04,2024-10-08,resolvido
2700,13015,1355,defeito,2024-06-22,2024-06-23,resolvido
2701,12643,2915,defeito,2023-09-24,,aberto
2702,4316,2821,atraso,2023-12-29,,escalado
2703,7746,2060,atraso,2023-06-04,2023-06-19,resolvido
2704,3656,2747,dúvida,2023-12-11,,escalado
2705,12264,1719,defeito,2024-09-16,2024-09-21,resolvido
2706,1709,1015,cobrança,2024-12-18,,aberto
2707,10295,265,defeito,2024-12-26,,aberto
2708,8690,1400,troca,2024-10-19,2024-10-20,resolvido
2709,13242,466,troca,2023-04-12,2023-04-13,resolvido
2710,12938,2080,troca,2024-05-23,2024-05-24,resolvido
2711,2712,1701,troca,2023-07-28,2023-08-06,resolvido
2712,1358,1586,cobrança,2023-12-12,2023-12-18,resolvido
2713,8098,2219,defeito,2023-04-30,2023-05-07,resolvido
2714,1674,1840,cobrança,2024-08-03,2024-08-04,resolvido
2715,11563,1861,troca,2024-11-18,,aberto
2716,3820,2438,dúvida,2023-12-23,2024-01-02,resolvido
2717,11012,864,defeito,2023-12-04,,aberto
2718,6497,1278,atraso,2024-05-31,2024-06-11,resolvido
2719,7685,412,troca,2023-11-20,,aberto
2720,12755,1957,troca,2023-04-05,2023-04-10,resolvido
2721,10288,734,troca,2024-03-01,2024-03-10,resolvido
2722,1879,1834,troca,2024-11-07,,escalado
2723,8851,2931,dúvida,2023-08-14,,aberto
2724,12199,257,troca,2023-03-18,,aberto
2725,11211,898,defeito,2024-04-18,2024-04-21,resolvido
2726,12283,1586,atraso,2024-09-06,2024-09-11,resolvido
2727,11372,824,dúvida,2024-10-29,,aberto
2728,11365,2024,atraso,2024-06-15,,aberto
2729,1929,1497,troca,2024-08-27,,escalado
2730,2544,2021,cobrança,2024-12-14,2024-12-23,resolvido
2731,9004,2695,dúvida,2024-04-20,2024-04-28,resolvido
2732,7608,1866,atraso,2023-08-03,2023-08-08,resolvido
2733,1740,1279,defeito,2024-12-24,2025-01-03,resolvido
2734,11185,2497,defeito,2023-06-28,2023-07-03,resolvido
2735,3392,2176,atraso,2023-02-15,,escalado
2736,13255,2672,dúvida,2023-10-28,2023-10-31,resolvido
2737,9189,2510,atraso,2023-09-06,2023-09-18,resolvido
2738,3193,1154,troca,2024-12-31,,aberto
2739,8374,2618,troca,2024-04-13,2024-04-14,resolvido
2740,10888,1701,defeito,2023-03-02,,aberto
2741,5896,2162,cobrança,2024-12-18,,aberto
2742,2446,822,defeito,2023-01-04,,escalado
2743,4836,2818,atraso,2023-05-20,,escalado
2744,11976,2114,defeito,2023-06-17,2023-06-21,resolvido
2745,1352,1506,atraso,2023-03-05,,aberto
2746,9082,2328,atraso,2024-05-21,2024-06-08,resolvido
2747,13456,1725,atraso,2023-01-31,2023-02-06,resolvido
2748,468,2477,cobrança,2024-08-23,2024-08-31,resolvido
2749,13320,1164,dúvida,2023-01-15,,escalado
2750,14520,2254,troca,2024-11-28,2024-12-04,resolvido
2751,6499,1079,troca,2023-12-04,2023-12-07,resolvido
2752,5037,1741,atraso,2024-04-06,,escalado
2753,6326,105,defeito,2024-02-28,,escalado
2754,13562,1461,defeito,2023-04-04,2023-04-10,resolvido
2755,9776,2816,dúvida,2024-11-16,2024-11-21,resolvido
2756,10485,45,dúvida,2023-09-10,2023-09-13,resolvido
2757,1220,2365,troca,2024-11-10,2024-11-12,resolvido
2758,12743,1994,defeito,2024-03-19,,aberto
2759,13773,1406,atraso,2024-12-07,2024-12-26,resolvido
2760,5317,2731,cobrança,2023-06-15,2023-06-17,resolvido
2761,7862,1235,defeito,2024-05-01,2024-05-10,resolvido
2762,11013,540,troca,2023-12-01,2023-12-08,resolvido
2763,978,1526,dúvida,2024-06-03,2024-06-12,resolvido
2764,826,528,troca,2023-08-12,2023-08-20,resolvido
2765,13043,149,cobrança,2023-05-02,,escalado
2766,3960,1176,defeito,2024-12-31,2025-01-06,resolvido
2767,6342,111,cobrança,2023-04-10,,escalado
2768,11504,2214,dúvida,2023-09-26,2023-10-06,resolvido
2769,11565,2437,atraso,2023-12-05,,escalado
2770,5872,2048,troca,2023-11-05,,aberto
2771,7070,966,atraso,2024-06-25,,escalado
2772,3944,1206,atraso,2024-10-25,2024-11-07,resolvido
2773,9203,1050,defeito,2024-10-15,2024-10-17,resolvido
2774,3178,100,atraso,2024-10-26,2024-11-07,resolvido
2775,5440,212,defeito,2023-08-22,2023-08-25,resolvido
2776,3600,1113,cobrança,2023-10-09,2023-10-16,resolvido
2777,786,1066,dúvida,2024-08-13,2024-08-23,resolvido
2778,6336,1910,defeito,2023-11-03,2023-11-10,resolvido
2779,7019,917,defeito,2023-01-16,,escalado
2780,12138,1410,dúvida,2024-09-30,,escalado
2781,13576,24,defeito,2023-05-09,,escalado
2782,6584,1504,cobrança,2024-12-18,,aberto
2783,2279,209,atraso,2023-12-07,,escalado
2784,724,892,troca,2024-10-07,,escalado
2785,3278,984,atraso,2023-11-18,,aberto
2786,5510,964,defeito,2023-07-31,2023-08-04,resolvido
2787,13018,570,cobrança,2024-12-16,2024-12-25,resolvido
2788,13318,2051,dúvida,2023-12-22,,aberto
2789,1840,2600,dúvida,2024-07-24,2024-07-27,resolvido
2790,12800,1692,troca,2024-09-04,2024-09-06,resolvido
2791,9217,879,atraso,2023-05-02,,aberto
2792,3761,1541,defeito,2023-05-21,2023-05-24,resolvido
2793,10049,2221,dúvida,2023-07-01,,aberto
2794,11423,258,troca,2023-11-16,2023-11-26,resolvido
2795,8905,1146,cobrança,2023-08-17,,aberto
2796,5893,706,troca,2023-07-11,,escalado
2797,293,1101,cobrança,2023-06-03,,escalado
2798,2786,2660,atraso,2024-05-20,,aberto
2799,4578,1284,troca,2024-08-15,2024-08-22,resolvido
2800,8130,1599,troca,2024-04-02,,aberto
2801,8540,1411,dúvida,2024-07-05,,aberto
2802,6020,206,defeito,2024-03-24,2024-04-01,resolvido
2803,11774,405,cobrança,2023-08-23,,aberto
2804,8978,1597,cobrança,2023-12-26,2024-01-03,resolvido
2805,5080,283,defeito,2024-07-27,,aberto
2806,2300,733,troca,2024-10-05,2024-10-09,resolvido
2807,4933,1529,cobrança,2024-09-11,,escalado
2808,13774,2587,atraso,2023-02-08,2023-02-21,resolvido
2809,4712,2008,defeito,2024-11-03,,escalado
2810,4292,1398,troca,2024-09-21,,escalado
2811,1202,2393,dúvida,2023-10-12,2023-10-18,resolvido
2812,11934,1893,dúvida,2024-09-08,2024-09-13,resolvido
2813,5417,1864,defeito,2024-12-17,,aberto
2814,12384,1133,cobrança,2024-10-26,2024-11-01,resolvido
2815,1818,1379,cobrança,2024-10-21,2024-10-22,resolvido
2816,13748,580,dúvida,2024-05-24,2024-05-26,resolvido
2817,6719,2914,troca,2024-10-17,,aberto
2818,11379,342,defeito,2024-11-04,2024-11-08,resolvido
2819,14169,1672,troca,2023-11-15,,escalado
2820,11442,2159,atraso,2023-12-14,,escalado
2821,7214,2815,dúvida,2023-02-23,,escalado
2822,13095,2803,defeito,2024-04-27,2024-04-30,resolvido
2823,14426,2703,atraso,2024-06-09,2024-06-20,resolvido
2824,285,105,cobrança,2024-04-11,2024-04-12,resolvido
2825,12501,403,atraso,2024-09-17,2024-10-04,resolvido
2826,3539,631,troca,2023-11-21,,aberto
2827,14224,158,atraso,2023-02-11,2023-02-28,resolvido
2828,7614,2968,dúvida,2024-10-27,,escalado
2829,3955,2051,dúvida,2023-02-12,2023-02-14,resolvido
2830,544,1105,troca,2024-02-15,,aberto
2831,12710,909,defeito,2024-07-24,,aberto
2832,9478,1354,dúvida,2023-12-11,,aberto
2833,6210,2401,cobrança,2023-07-18,2023-07-25,resolvido
2834,13201,2285,atraso,2023-11-19,,aberto
2835,7429,1046,defeito,2024-09-26,,aberto
2836,948,682,cobrança,2024-09-05,,aberto
2837,7305,1015,cobrança,2024-05-27,,aberto
2838,12134,2235,atraso,2024-07-27,2024-08-15,resolvido
2839,3270,1533,troca,2024-11-30,,escalado
2840,1464,199,cobrança,2024-02-01,,aberto
2841,14046,2134,dúvida,2024-05-29,2024-06-04,resolvido
2842,11235,1372,troca,2023-05-25,2023-06-03,resolvido
2843,5515,847,dúvida,2023-12-09,,aberto
2844,2500,2067,troca,2024-09-24,2024-10-03,resolvido
2845,6469,2356,cobrança,2024-07-11,,aberto
2846,9556,1485,atraso,2024-05-27,,aberto
2847,8792,1960,dúvida,2024-05-23,2024-05-26,resolvido
2848,4824,2329,cobrança,2023-10-19,2023-10-20,resolvido
2849,2048,575,defeito,2023-11-14,2023-11-15,resolvido
2850,10459,978,dúvida,2024-09-01,,escalado
2851,3986,111,troca,2024-08-26,2024-09-03,resolvido
2852,9834,2638,dúvida,2024-08-12,,escalado
2853,2163,1846,dúvida,2023-09-12,2023-09-17,resolvido
2854,7095,2246,defeito,2024-12-27,2024-12-29,resolvido
2855,2999,945,dúvida,2024-08-26,2024-09-02,resolvido
2856,4740,2064,defeito,2024-07-09,,escalado
2857,6680,214,troca,2023-10-30,2023-11-02,resolvido
2858,12324,2174,dúvida,2024-02-06,2024-02-07,resolvido
2859,12220,1493,dúvida,2023-04-25,2023-05-02,resolvido
2860,10889,1196,troca,2024-03-15,2024-03-16,resolvido
2861,10712,2861,dúvida,2023-09-19,,escalado
2862,2814,406,atraso,2023-10-28,,aberto
2863,6820,1703,atraso,2024-04-28,2024-05-13,resolvido
2864,10802,870,troca,2024-02-12,2024-02-21,resolvido
2865,10465,1144,cobrança,2023-11-14,,aberto
2866,251,2479,dúvida,2023-03-01,2023-03-10,resolvido
2867,4547,75,cobrança,2023-05-30,2023-06-09,resolvido
2868,3767,2317,dúvida,2024-06-07,2024-06-14,resolvido
2869,11038,242,troca,2024-12-15,,escalado
2870,10884,634,atraso,2023-01-31,2023-02-20,resolvido
2871,13313,2243,troca,2024-09-19,,aberto
2872,8488,897,dúvida,2024-07-20,,escalado
2873,14532,2935,defeito,2024-10-19,2024-10-28,resolvido
2874,14067,495,dúvida,2023-12-12,2023-12-18,resolvido
